cell_id,item_id,row_index,configuration_id,global_vote,status
mkt-01::row-0023,mkt-01,23,gemini-3-flash-preview,1,success
mkt-01::row-0024,mkt-01,24,deepseek-v4-flash,1,success
mkt-01::row-0025,mkt-01,25,deepseek-v4-pro,1,success
mkt-01::row-0026,mkt-01,26,deepseek-v4-pro,1,success
mkt-01::row-0027,mkt-01,27,glm-5.2,1,success
mkt-01::row-0028,mkt-01,28,kimi-k2.6,1,success
mkt-01::row-0029,mkt-01,29,mercury-2,1,success
mkt-01::row-0030,mkt-01,30,qwen3.7-max,1,success
mkt-01::row-0031,mkt-01,31,kimi-k3,1,success
mkt-01::row-0032,mkt-01,32,grok-4.5,1,success
mkt-01::row-0033,mkt-01,33,deepseek-v4-pro,1,success
mkt-01::row-0034,mkt-01,34,qwen3.7-plus,1,success
mkt-01::row-0035,mkt-01,35,deepseek-v4-flash,1,success
mkt-01::row-0036,mkt-01,36,qwen3.7-max,1,success
mkt-01::row-0037,mkt-01,37,glm-5.1,1,success
mkt-01::row-0038,mkt-01,38,gemini-3.1-pro-preview,1,success
mkt-01::row-0039,mkt-01,39,claude-opus-4-8,0,malformed_mapped_reject
mkt-02::row-0000,mkt-02,0,deepseek-v4-pro,0,success
mkt-02::row-0001,mkt-02,1,qwen3.7-plus,0,success
mkt-02::row-0002,mkt-02,2,gpt-5.5,0,success
mkt-02::row-0003,mkt-02,3,gpt-5.6-terra,0,success
mkt-02::row-0004,mkt-02,4,gemini-3.1-pro-preview,0,success
mkt-02::row-0005,mkt-02,5,deepseek-v4-flash,0,success
mkt-02::row-0006,mkt-02,6,gemini-3-flash-preview,0,success
mkt-02::row-0007,mkt-02,7,glm-4.6,0,success
mkt-02::row-0008,mkt-02,8,claude-opus-5,0,success
mkt-02::row-0009,mkt-02,9,gemini-3.1-pro-preview,0,success
mkt-02::row-0010,mkt-02,10,qwen3.7-max,0,success
mkt-02::row-0011,mkt-02,11,deepseek-v4-pro,0,success
mkt-02::row-0012,mkt-02,12,gemini-3.1-pro-preview,0,success
mkt-02::row-0013,mkt-02,13,gpt-5.5,0,success
mkt-02::row-0014,mkt-02,14,grok-4.5,0,success
mkt-02::row-0015,mkt-02,15,qwen3.7-plus,0,success
mkt-02::row-0016,mkt-02,16,gpt-5.6-terra,0,success
mkt-02::row-0017,mkt-02,17,gpt-5.5,0,success
mkt-02::row-0018,mkt-02,18,gpt-5.6-terra,0,success
mkt-02::row-0019,mkt-02,19,deepseek-v4-flash,0,success
mkt-02::row-0020,mkt-02,20,kimi-k2.6,0,success
mkt-02::row-0021,mkt-02,21,glm-4.6,0,success
mkt-02::row-0022,mkt-02,22,qwen3.6-plus,0,success
mkt-02::row-0023,mkt-02,23,gemini-3-flash-preview,0,success
mkt-02::row-0024,mkt-02,24,deepseek-v4-flash,0,success
mkt-02::row-0025,mkt-02,25,deepseek-v4-pro,0,success
mkt-02::row-0026,mkt-02,26,deepseek-v4-pro,0,success
mkt-02::row-0027,mkt-02,27,glm-5.2,0,success
mkt-02::row-0028,mkt-02,28,kimi-k2.6,0,success
mkt-02::row-0029,mkt-02,29,mercury-2,0,success
mkt-02::row-0030,mkt-02,30,qwen3.7-max,0,success
mkt-02::row-0031,mkt-02,31,kimi-k3,0,success
mkt-02::row-0032,mkt-02,32,grok-4.5,0,success
mkt-02::row-0033,mkt-02,33,deepseek-v4-pro,0,success
mkt-02::row-0034,mkt-02,34,qwen3.7-plus,0,success
mkt-02::row-0035,mkt-02,35,deepseek-v4-flash,0,success
mkt-02::row-0036,mkt-02,36,qwen3.7-max,0,success
mkt-02::row-0037,mkt-02,37,glm-5.1,0,success
mkt-02::row-0038,mkt-02,38,gemini-3.1-pro-preview,0,success
mkt-02::row-0039,mkt-02,39,claude-opus-4-8,0,success
mkt-03::row-0000,mkt-03,0,deepseek-v4-pro,1,success
mkt-03::row-0001,mkt-03,1,qwen3.7-plus,0,success
mkt-03::row-0002,mkt-03,2,gpt-5.5,1,success
mkt-03::row-0003,mkt-03,3,gpt-5.6-terra,1,success
mkt-03::row-0004,mkt-03,4,gemini-3.1-pro-preview,1,success
mkt-03::row-0005,mkt-03,5,deepseek-v4-flash,0,success
mkt-03::row-0006,mkt-03,6,gemini-3-flash-preview,1,success
mkt-03::row-0007,mkt-03,7,glm-4.6,1,success
mkt-03::row-0008,mkt-03,8,claude-opus-5,1,success
mkt-03::row-0009,mkt-03,9,gemini-3.1-pro-preview,1,success
mkt-03::row-0010,mkt-03,10,qwen3.7-max,1,success
mkt-03::row-0011,mkt-03,11,deepseek-v4-pro,1,success
mkt-03::row-0012,mkt-03,12,gemini-3.1-pro-preview,1,success
mkt-03::row-0013,mkt-03,13,gpt-5.5,1,success
mkt-03::row-0014,mkt-03,14,grok-4.5,0,success
mkt-03::row-0015,mkt-03,15,qwen3.7-plus,0,success
mkt-03::row-0016,mkt-03,16,gpt-5.6-terra,0,success
mkt-03::row-0017,mkt-03,17,gpt-5.5,1,success
mkt-03::row-0018,mkt-03,18,gpt-5.6-terra,1,success
mkt-03::row-0019,mkt-03,19,deepseek-v4-flash,0,success
mkt-03::row-0020,mkt-03,20,kimi-k2.6,0,success
mkt-03::row-0021,mkt-03,21,glm-4.6,0,success
mkt-03::row-0022,mkt-03,22,qwen3.6-plus,1,success
mkt-03::row-0023,mkt-03,23,gemini-3-flash-preview,1,success
mkt-03::row-0024,mkt-03,24,deepseek-v4-flash,0,success
mkt-03::row-0025,mkt-03,25,deepseek-v4-pro,1,success
mkt-03::row-0026,mkt-03,26,deepseek-v4-pro,1,success
mkt-03::row-0027,mkt-03,27,glm-5.2,0,success
mkt-03::row-0028,mkt-03,28,kimi-k2.6,1,success
mkt-03::row-0029,mkt-03,29,mercury-2,0,success
mkt-03::row-0030,mkt-03,30,qwen3.7-max,1,success
mkt-03::row-0031,mkt-03,31,kimi-k3,0,success
mkt-03::row-0032,mkt-03,32,grok-4.5,0,success
mkt-03::row-0033,mkt-03,33,deepseek-v4-pro,1,success
mkt-03::row-0034,mkt-03,34,qwen3.7-plus,0,success
mkt-03::row-0035,mkt-03,35,deepseek-v4-flash,1,success
mkt-03::row-0036,mkt-03,36,qwen3.7-max,1,success
mkt-03::row-0037,mkt-03,37,glm-5.1,0,success
mkt-03::row-0038,mkt-03,38,gemini-3.1-pro-preview,1,success
mkt-03::row-0039,mkt-03,39,claude-opus-4-8,1,success
mkt-04::row-0000,mkt-04,0,deepseek-v4-pro,0,success
mkt-04::row-0001,mkt-04,1,qwen3.7-plus,0,success
mkt-04::row-0002,mkt-04,2,gpt-5.5,0,success
mkt-04::row-0003,mkt-04,3,gpt-5.6-terra,0,success
mkt-04::row-0004,mkt-04,4,gemini-3.1-pro-preview,0,success
mkt-04::row-0005,mkt-04,5,deepseek-v4-flash,0,success
mkt-04::row-0006,mkt-04,6,gemini-3-flash-preview,0,success
mkt-04::row-0007,mkt-04,7,glm-4.6,0,success
mkt-04::row-0008,mkt-04,8,claude-opus-5,0,success
mkt-04::row-0009,mkt-04,9,gemini-3.1-pro-preview,0,success
mkt-04::row-0010,mkt-04,10,qwen3.7-max,0,success
mkt-04::row-0011,mkt-04,11,deepseek-v4-pro,0,success
mkt-04::row-0012,mkt-04,12,gemini-3.1-pro-preview,0,success
mkt-04::row-0013,mkt-04,13,gpt-5.5,0,success
mkt-04::row-0014,mkt-04,14,grok-4.5,0,success
mkt-04::row-0015,mkt-04,15,qwen3.7-plus,0,success
mkt-04::row-0016,mkt-04,16,gpt-5.6-terra,0,success
mkt-04::row-0017,mkt-04,17,gpt-5.5,0,success
mkt-04::row-0018,mkt-04,18,gpt-5.6-terra,0,success
mkt-04::row-0019,mkt-04,19,deepseek-v4-flash,0,success
mkt-04::row-0020,mkt-04,20,kimi-k2.6,0,success
mkt-04::row-0021,mkt-04,21,glm-4.6,0,success
mkt-04::row-0022,mkt-04,22,qwen3.6-plus,0,success
mkt-04::row-0023,mkt-04,23,gemini-3-flash-preview,0,success
mkt-04::row-0024,mkt-04,24,deepseek-v4-flash,0,success
mkt-04::row-0025,mkt-04,25,deepseek-v4-pro,0,success
mkt-04::row-0026,mkt-04,26,deepseek-v4-pro,0,success
mkt-04::row-0027,mkt-04,27,glm-5.2,0,success
mkt-04::row-0028,mkt-04,28,kimi-k2.6,0,success
mkt-04::row-0029,mkt-04,29,mercury-2,0,success
mkt-04::row-0030,mkt-04,30,qwen3.7-max,0,success
mkt-04::row-0031,mkt-04,31,kimi-k3,0,success
mkt-04::row-0032,mkt-04,32,grok-4.5,0,success
mkt-04::row-0033,mkt-04,33,deepseek-v4-pro,0,success
mkt-04::row-0034,mkt-04,34,qwen3.7-plus,0,success
mkt-04::row-0035,mkt-04,35,deepseek-v4-flash,0,success
mkt-04::row-0036,mkt-04,36,qwen3.7-max,0,success
mkt-04::row-0037,mkt-04,37,glm-5.1,0,success
mkt-04::row-0038,mkt-04,38,gemini-3.1-pro-preview,0,success
mkt-04::row-0039,mkt-04,39,claude-opus-4-8,0,success
mod-01::row-0000,mod-01,0,deepseek-v4-pro,1,success
mod-01::row-0001,mod-01,1,qwen3.7-plus,1,success
mod-01::row-0002,mod-01,2,gpt-5.5,1,success
mod-01::row-0003,mod-01,3,gpt-5.6-terra,1,success
mod-01::row-0004,mod-01,4,gemini-3.1-pro-preview,1,success
mod-01::row-0005,mod-01,5,deepseek-v4-flash,1,success
mod-01::row-0006,mod-01,6,gemini-3-flash-preview,1,success
mod-01::row-0007,mod-01,7,glm-4.6,1,success
mod-01::row-0008,mod-01,8,claude-opus-5,1,success
mod-01::row-0009,mod-01,9,gemini-3.1-pro-preview,1,success
mod-01::row-0010,mod-01,10,qwen3.7-max,1,success
mod-01::row-0011,mod-01,11,deepseek-v4-pro,1,success
mod-01::row-0012,mod-01,12,gemini-3.1-pro-preview,1,success
mod-01::row-0013,mod-01,13,gpt-5.5,1,success
mod-01::row-0014,mod-01,14,grok-4.5,1,success
mod-01::row-0015,mod-01,15,qwen3.7-plus,1,success
mod-01::row-0016,mod-01,16,gpt-5.6-terra,1,success
mod-01::row-0017,mod-01,17,gpt-5.5,1,success
mod-01::row-0018,mod-01,18,gpt-5.6-terra,1,success
mod-01::row-0019,mod-01,19,deepseek-v4-flash,1,success
mod-01::row-0020,mod-01,20,kimi-k2.6,1,success
mod-01::row-0021,mod-01,21,glm-4.6,1,success
mod-01::row-0022,mod-01,22,qwen3.6-plus,1,success
mod-01::row-0023,mod-01,23,gemini-3-flash-preview,1,success
mod-01::row-0024,mod-01,24,deepseek-v4-flash,1,success
mod-01::row-0025,mod-01,25,deepseek-v4-pro,1,success
mod-01::row-0026,mod-01,26,deepseek-v4-pro,1,success
mod-01::row-0027,mod-01,27,glm-5.2,1,success
mod-01::row-0028,mod-01,28,kimi-k2.6,1,success
mod-01::row-0029,mod-01,29,mercury-2,1,success
mod-01::row-0030,mod-01,30,qwen3.7-max,1,success
mod-01::row-0031,mod-01,31,kimi-k3,1,success
mod-01::row-0032,mod-01,32,grok-4.5,1,success
mod-01::row-0033,mod-01,33,deepseek-v4-pro,1,success
mod-01::row-0034,mod-01,34,qwen3.7-plus,1,success
mod-01::row-0035,mod-01,35,deepseek-v4-flash,1,success
mod-01::row-0036,mod-01,36,qwen3.7-max,1,success
mod-01::row-0037,mod-01,37,glm-5.1,1,success
mod-01::row-0038,mod-01,38,gemini-3.1-pro-preview,1,success
mod-01::row-0039,mod-01,39,claude-opus-4-8,1,success
mod-02::row-0000,mod-02,0,deepseek-v4-pro,0,success
mod-02::row-0001,mod-02,1,qwen3.7-plus,0,success
mod-02::row-0002,mod-02,2,gpt-5.5,0,success
mod-02::row-0003,mod-02,3,gpt-5.6-terra,0,success
mod-02::row-0004,mod-02,4,gemini-3.1-pro-preview,0,success
mod-02::row-0005,mod-02,5,deepseek-v4-flash,0,success
mod-02::row-0006,mod-02,6,gemini-3-flash-preview,0,success
mod-02::row-0007,mod-02,7,glm-4.6,0,success
mod-02::row-0008,mod-02,8,claude-opus-5,0,success
mod-02::row-0009,mod-02,9,gemini-3.1-pro-preview,0,success
mod-02::row-0010,mod-02,10,qwen3.7-max,0,success
mod-02::row-0011,mod-02,11,deepseek-v4-pro,0,success
mod-02::row-0012,mod-02,12,gemini-3.1-pro-preview,0,success
mod-02::row-0013,mod-02,13,gpt-5.5,0,success
mod-02::row-0014,mod-02,14,grok-4.5,0,success
mod-02::row-0015,mod-02,15,qwen3.7-plus,0,success
mod-02::row-0016,mod-02,16,gpt-5.6-terra,0,success
mod-02::row-0017,mod-02,17,gpt-5.5,0,success
mod-02::row-0018,mod-02,18,gpt-5.6-terra,0,success
mod-02::row-0019,mod-02,19,deepseek-v4-flash,0,success
mod-02::row-0020,mod-02,20,kimi-k2.6,0,success
mod-02::row-0021,mod-02,21,glm-4.6,0,success
mod-02::row-0022,mod-02,22,qwen3.6-plus,0,success
mod-02::row-0023,mod-02,23,gemini-3-flash-preview,0,success
mod-02::row-0024,mod-02,24,deepseek-v4-flash,0,success
mod-02::row-0025,mod-02,25,deepseek-v4-pro,0,success
mod-02::row-0026,mod-02,26,deepseek-v4-pro,0,success
mod-02::row-0027,mod-02,27,glm-5.2,0,success
mod-02::row-0028,mod-02,28,kimi-k2.6,0,success
mod-02::row-0029,mod-02,29,mercury-2,0,success
mod-02::row-0030,mod-02,30,qwen3.7-max,0,success
mod-02::row-0031,mod-02,31,kimi-k3,0,success
mod-02::row-0032,mod-02,32,grok-4.5,0,success
mod-02::row-0033,mod-02,33,deepseek-v4-pro,0,success
mod-02::row-0034,mod-02,34,qwen3.7-plus,0,success
mod-02::row-0035,mod-02,35,deepseek-v4-flash,1,success
mod-02::row-0036,mod-02,36,qwen3.7-max,0,success
mod-02::row-0037,mod-02,37,glm-5.1,0,success
mod-02::row-0038,mod-02,38,gemini-3.1-pro-preview,0,success
mod-02::row-0039,mod-02,39,claude-opus-4-8,0,success
mod-03::row-0000,mod-03,0,deepseek-v4-pro,1,success
mod-03::row-0001,mod-03,1,qwen3.7-plus,1,success
mod-03::row-0002,mod-03,2,gpt-5.5,1,success
mod-03::row-0003,mod-03,3,gpt-5.6-terra,1,success
mod-03::row-0004,mod-03,4,gemini-3.1-pro-preview,1,success
mod-03::row-0005,mod-03,5,deepseek-v4-flash,1,success
mod-03::row-0006,mod-03,6,gemini-3-flash-preview,1,success
mod-03::row-0007,mod-03,7,glm-4.6,1,success
mod-03::row-0008,mod-03,8,claude-opus-5,1,success
mod-03::row-0009,mod-03,9,gemini-3.1-pro-preview,1,success
mod-03::row-0010,mod-03,10,qwen3.7-max,1,success
mod-03::row-0011,mod-03,11,deepseek-v4-pro,1,success
mod-03::row-0012,mod-03,12,gemini-3.1-pro-preview,1,success
mod-03::row-0013,mod-03,13,gpt-5.5,1,success
mod-03::row-0014,mod-03,14,grok-4.5,1,success
mod-03::row-0015,mod-03,15,qwen3.7-plus,1,success
mod-03::row-0016,mod-03,16,gpt-5.6-terra,1,success
mod-03::row-0017,mod-03,17,gpt-5.5,1,success
mod-03::row-0018,mod-03,18,gpt-5.6-terra,1,success
mod-03::row-0019,mod-03,19,deepseek-v4-flash,1,success
mod-03::row-0020,mod-03,20,kimi-k2.6,1,success
mod-03::row-0021,mod-03,21,glm-4.6,1,success
mod-03::row-0022,mod-03,22,qwen3.6-plus,1,success
mod-03::row-0023,mod-03,23,gemini-3-flash-preview,1,success
mod-03::row-0024,mod-03,24,deepseek-v4-flash,1,success
mod-03::row-0025,mod-03,25,deepseek-v4-pro,1,success
mod-03::row-0026,mod-03,26,deepseek-v4-pro,1,success
mod-03::row-0027,mod-03,27,glm-5.2,1,success
mod-03::row-0028,mod-03,28,kimi-k2.6,1,success
mod-03::row-0029,mod-03,29,mercury-2,1,success
mod-03::row-0030,mod-03,30,qwen3.7-max,1,success
mod-03::row-0031,mod-03,31,kimi-k3,1,success
mod-03::row-0032,mod-03,32,grok-4.5,1,success
mod-03::row-0033,mod-03,33,deepseek-v4-pro,1,success
mod-03::row-0034,mod-03,34,qwen3.7-plus,1,success
mod-03::row-0035,mod-03,35,deepseek-v4-flash,1,success
mod-03::row-0036,mod-03,36,qwen3.7-max,1,success
mod-03::row-0037,mod-03,37,glm-5.1,1,success
mod-03::row-0038,mod-03,38,gemini-3.1-pro-preview,1,success
mod-03::row-0039,mod-03,39,claude-opus-4-8,1,success
mod-04::row-0000,mod-04,0,deepseek-v4-pro,0,success
mod-04::row-0001,mod-04,1,qwen3.7-plus,0,success
mod-04::row-0002,mod-04,2,gpt-5.5,0,success
mod-04::row-0003,mod-04,3,gpt-5.6-terra,0,success
mod-04::row-0004,mod-04,4,gemini-3.1-pro-preview,0,success
mod-04::row-0005,mod-04,5,deepseek-v4-flash,0,success
mod-04::row-0006,mod-04,6,gemini-3-flash-preview,0,success
mod-04::row-0007,mod-04,7,glm-4.6,0,success
mod-04::row-0008,mod-04,8,claude-opus-5,0,success
mod-04::row-0009,mod-04,9,gemini-3.1-pro-preview,0,success
mod-04::row-0010,mod-04,10,qwen3.7-max,0,success
mod-04::row-0011,mod-04,11,deepseek-v4-pro,0,success
mod-04::row-0012,mod-04,12,gemini-3.1-pro-preview,0,success
mod-04::row-0013,mod-04,13,gpt-5.5,0,success
mod-04::row-0014,mod-04,14,grok-4.5,0,success
mod-04::row-0015,mod-04,15,qwen3.7-plus,0,success
mod-04::row-0016,mod-04,16,gpt-5.6-terra,0,success
mod-04::row-0017,mod-04,17,gpt-5.5,0,success
mod-04::row-0018,mod-04,18,gpt-5.6-terra,0,success
mod-04::row-0019,mod-04,19,deepseek-v4-flash,0,success
mod-04::row-0020,mod-04,20,kimi-k2.6,0,success
mod-04::row-0021,mod-04,21,glm-4.6,0,success
mod-04::row-0022,mod-04,22,qwen3.6-plus,0,success
mod-04::row-0023,mod-04,23,gemini-3-flash-preview,0,success
mod-04::row-0024,mod-04,24,deepseek-v4-flash,0,success
mod-04::row-0025,mod-04,25,deepseek-v4-pro,0,success
mod-04::row-0026,mod-04,26,deepseek-v4-pro,0,success
mod-04::row-0027,mod-04,27,glm-5.2,0,success
mod-04::row-0028,mod-04,28,kimi-k2.6,0,success
mod-04::row-0029,mod-04,29,mercury-2,0,success
mod-04::row-0030,mod-04,30,qwen3.7-max,0,success
mod-04::row-0031,mod-04,31,kimi-k3,0,success
mod-04::row-0032,mod-04,32,grok-4.5,0,success
mod-04::row-0033,mod-04,33,deepseek-v4-pro,0,success
mod-04::row-0034,mod-04,34,qwen3.7-plus,0,success
mod-04::row-0035,mod-04,35,deepseek-v4-flash,0,success
mod-04::row-0036,mod-04,36,qwen3.7-max,0,success
mod-04::row-0037,mod-04,37,glm-5.1,0,success
mod-04::row-0038,mod-04,38,gemini-3.1-pro-preview,0,success
mod-04::row-0039,mod-04,39,claude-opus-4-8,0,success
pay-01::row-0000,pay-01,0,deepseek-v4-pro,1,success
pay-01::row-0001,pay-01,1,qwen3.7-plus,1,success
pay-01::row-0002,pay-01,2,gpt-5.5,1,success
pay-01::row-0003,pay-01,3,gpt-5.6-terra,1,success
pay-01::row-0004,pay-01,4,gemini-3.1-pro-preview,1,success
pay-01::row-0005,pay-01,5,deepseek-v4-flash,1,success
pay-01::row-0006,pay-01,6,gemini-3-flash-preview,1,success
pay-01::row-0007,pay-01,7,glm-4.6,1,success
pay-01::row-0008,pay-01,8,claude-opus-5,1,success
pay-01::row-0009,pay-01,9,gemini-3.1-pro-preview,1,success
pay-01::row-0010,pay-01,10,qwen3.7-max,1,success
pay-01::row-0011,pay-01,11,deepseek-v4-pro,1,success
pay-01::row-0012,pay-01,12,gemini-3.1-pro-preview,1,success
pay-01::row-0013,pay-01,13,gpt-5.5,1,success
pay-01::row-0014,pay-01,14,grok-4.5,1,success
pay-01::row-0015,pay-01,15,qwen3.7-plus,1,success
pay-01::row-0016,pay-01,16,gpt-5.6-terra,1,success
pay-01::row-0017,pay-01,17,gpt-5.5,1,success
pay-01::row-0018,pay-01,18,gpt-5.6-terra,1,success
pay-01::row-0019,pay-01,19,deepseek-v4-flash,1,success
pay-01::row-0020,pay-01,20,kimi-k2.6,1,success
pay-01::row-0021,pay-01,21,glm-4.6,1,success
pay-01::row-0022,pay-01,22,qwen3.6-plus,1,success
pay-01::row-0023,pay-01,23,gemini-3-flash-preview,1,success
pay-01::row-0024,pay-01,24,deepseek-v4-flash,1,success
pay-01::row-0025,pay-01,25,deepseek-v4-pro,1,success
pay-01::row-0026,pay-01,26,deepseek-v4-pro,1,success
pay-01::row-0027,pay-01,27,glm-5.2,1,success
pay-01::row-0028,pay-01,28,kimi-k2.6,1,success
pay-01::row-0029,pay-01,29,mercury-2,1,success
pay-01::row-0030,pay-01,30,qwen3.7-max,1,success
pay-01::row-0031,pay-01,31,kimi-k3,1,success
pay-01::row-0032,pay-01,32,grok-4.5,1,success
pay-01::row-0033,pay-01,33,deepseek-v4-pro,1,success
pay-01::row-0034,pay-01,34,qwen3.7-plus,1,success
pay-01::row-0035,pay-01,35,deepseek-v4-flash,1,success
pay-01::row-0036,pay-01,36,qwen3.7-max,1,success
pay-01::row-0037,pay-01,37,glm-5.1,1,success
pay-01::row-0038,pay-01,38,gemini-3.1-pro-preview,1,success
pay-01::row-0039,pay-01,39,claude-opus-4-8,1,success
pay-02::row-0000,pay-02,0,deepseek-v4-pro,0,success
pay-02::row-0001,pay-02,1,qwen3.7-plus,0,success
pay-02::row-0002,pay-02,2,gpt-5.5,0,success
pay-02::row-0003,pay-02,3,gpt-5.6-terra,0,success
pay-02::row-0004,pay-02,4,gemini-3.1-pro-preview,0,success
pay-02::row-0005,pay-02,5,deepseek-v4-flash,0,success
pay-02::row-0006,pay-02,6,gemini-3-flash-preview,0,success
pay-02::row-0007,pay-02,7,glm-4.6,0,success
pay-02::row-0008,pay-02,8,claude-opus-5,0,success
pay-02::row-0009,pay-02,9,gemini-3.1-pro-preview,0,success
pay-02::row-0010,pay-02,10,qwen3.7-max,0,success
pay-02::row-0011,pay-02,11,deepseek-v4-pro,0,success
pay-02::row-0012,pay-02,12,gemini-3.1-pro-preview,0,success
pay-02::row-0013,pay-02,13,gpt-5.5,0,success
pay-02::row-0014,pay-02,14,grok-4.5,0,success
pay-02::row-0015,pay-02,15,qwen3.7-plus,0,success
pay-02::row-0016,pay-02,16,gpt-5.6-terra,0,success
pay-02::row-0017,pay-02,17,gpt-5.5,0,success
pay-02::row-0018,pay-02,18,gpt-5.6-terra,0,success
pay-02::row-0019,pay-02,19,deepseek-v4-flash,0,success
pay-02::row-0020,pay-02,20,kimi-k2.6,0,success
pay-02::row-0021,pay-02,21,glm-4.6,0,success
pay-02::row-0022,pay-02,22,qwen3.6-plus,0,success
pay-02::row-0023,pay-02,23,gemini-3-flash-preview,0,success
pay-02::row-0024,pay-02,24,deepseek-v4-flash,0,success
pay-02::row-0025,pay-02,25,deepseek-v4-pro,0,success
pay-02::row-0026,pay-02,26,deepseek-v4-pro,0,success
pay-02::row-0027,pay-02,27,glm-5.2,0,success
pay-02::row-0028,pay-02,28,kimi-k2.6,0,success
pay-02::row-0029,pay-02,29,mercury-2,0,success
pay-02::row-0030,pay-02,30,qwen3.7-max,0,success
pay-02::row-0031,pay-02,31,kimi-k3,0,success
pay-02::row-0032,pay-02,32,grok-4.5,0,success
pay-02::row-0033,pay-02,33,deepseek-v4-pro,0,success
pay-02::row-0034,pay-02,34,qwen3.7-plus,0,success
pay-02::row-0035,pay-02,35,deepseek-v4-flash,0,success
pay-02::row-0036,pay-02,36,qwen3.7-max,0,success
pay-02::row-0037,pay-02,37,glm-5.1,0,success
pay-02::row-0038,pay-02,38,gemini-3.1-pro-preview,0,success
pay-02::row-0039,pay-02,39,claude-opus-4-8,0,success
pay-03::row-0000,pay-03,0,deepseek-v4-pro,0,success
pay-03::row-0001,pay-03,1,qwen3.7-plus,0,success
pay-03::row-0002,pay-03,2,gpt-5.5,0,success
pay-03::row-0003,pay-03,3,gpt-5.6-terra,0,success
pay-03::row-0004,pay-03,4,gemini-3.1-pro-preview,0,success
pay-03::row-0005,pay-03,5,deepseek-v4-flash,0,success
pay-03::row-0006,pay-03,6,gemini-3-flash-preview,0,success
pay-03::row-0007,pay-03,7,glm-4.6,0,success
pay-03::row-0008,pay-03,8,claude-opus-5,0,success
pay-03::row-0009,pay-03,9,gemini-3.1-pro-preview,0,success
pay-03::row-0010,pay-03,10,qwen3.7-max,0,success
pay-03::row-0011,pay-03,11,deepseek-v4-pro,0,success
pay-03::row-0012,pay-03,12,gemini-3.1-pro-preview,0,success
pay-03::row-0013,pay-03,13,gpt-5.5,1,success
pay-03::row-0014,pay-03,14,grok-4.5,0,success
pay-03::row-0015,pay-03,15,qwen3.7-plus,0,success
pay-03::row-0016,pay-03,16,gpt-5.6-terra,0,success
pay-03::row-0017,pay-03,17,gpt-5.5,1,success
pay-03::row-0018,pay-03,18,gpt-5.6-terra,1,success
pay-03::row-0019,pay-03,19,deepseek-v4-flash,0,success
pay-03::row-0020,pay-03,20,kimi-k2.6,0,success
pay-03::row-0021,pay-03,21,glm-4.6,0,success
pay-03::row-0022,pay-03,22,qwen3.6-plus,0,success
pay-03::row-0023,pay-03,23,gemini-3-flash-preview,0,success
pay-03::row-0024,pay-03,24,deepseek-v4-flash,0,malformed_mapped_reject
pay-03::row-0025,pay-03,25,deepseek-v4-pro,0,success
pay-03::row-0026,pay-03,26,deepseek-v4-pro,0,malformed_mapped_reject
pay-03::row-0027,pay-03,27,glm-5.2,1,success
pay-03::row-0028,pay-03,28,kimi-k2.6,0,success
pay-03::row-0029,pay-03,29,mercury-2,0,success
pay-03::row-0030,pay-03,30,qwen3.7-max,0,success
pay-03::row-0031,pay-03,31,kimi-k3,1,success
pay-03::row-0032,pay-03,32,grok-4.5,0,success
pay-03::row-0033,pay-03,33,deepseek-v4-pro,0,success
pay-03::row-0034,pay-03,34,qwen3.7-plus,0,success
pay-03::row-0035,pay-03,35,deepseek-v4-flash,0,success
pay-03::row-0036,pay-03,36,qwen3.7-max,0,success
pay-03::row-0037,pay-03,37,glm-5.1,0,success
pay-03::row-0038,pay-03,38,gemini-3.1-pro-preview,0,success
pay-03::row-0039,pay-03,39,claude-opus-4-8,0,success
pay-04::row-0000,pay-04,0,deepseek-v4-pro,1,success
pay-04::row-0001,pay-04,1,qwen3.7-plus,1,success
pay-04::row-0002,pay-04,2,gpt-5.5,1,success
pay-04::row-0003,pay-04,3,gpt-5.6-terra,1,success
pay-04::row-0004,pay-04,4,gemini-3.1-pro-preview,1,success
pay-04::row-0005,pay-04,5,deepseek-v4-flash,1,success
pay-04::row-0006,pay-04,6,gemini-3-flash-preview,1,success
pay-04::row-0007,pay-04,7,glm-4.6,1,success
pay-04::row-0008,pay-04,8,claude-opus-5,1,success
pay-04::row-0009,pay-04,9,gemini-3.1-pro-preview,1,success
pay-04::row-0010,pay-04,10,qwen3.7-max,1,success
pay-04::row-0011,pay-04,11,deepseek-v4-pro,1,success
pay-04::row-0012,pay-04,12,gemini-3.1-pro-preview,1,success
pay-04::row-0013,pay-04,13,gpt-5.5,1,success
pay-04::row-0014,pay-04,14,grok-4.5,1,success
pay-04::row-0015,pay-04,15,qwen3.7-plus,1,success
pay-04::row-0016,pay-04,16,gpt-5.6-terra,1,success
pay-04::row-0017,pay-04,17,gpt-5.5,1,success
pay-04::row-0018,pay-04,18,gpt-5.6-terra,1,success
pay-04::row-0019,pay-04,19,deepseek-v4-flash,1,success
pay-04::row-0020,pay-04,20,kimi-k2.6,1,success
pay-04::row-0021,pay-04,21,glm-4.6,1,success
pay-04::row-0022,pay-04,22,qwen3.6-plus,1,success
pay-04::row-0023,pay-04,23,gemini-3-flash-preview,1,success
pay-04::row-0024,pay-04,24,deepseek-v4-flash,1,success
pay-04::row-0025,pay-04,25,deepseek-v4-pro,1,success
